"county20","county10","GEOID_TRACT_20","GEOID_TRACT_10","NAMELSAD_TRACT_20","NAMELSAD_TRACT_10","compareArea","same_tract_id","n_tract_20","n_tract_10","tract_change_cat"
"Alameda","Alameda","06001423601","06001423601","Census Tract 4236.01","Census Tract 4236.01","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001423602","06001423602","Census Tract 4236.02","Census Tract 4236.02","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001423700","06001400100","Census Tract 4237","Census Tract 4001","<",FALSE,2,6,"Split and Merge"
"Alameda","Alameda","06001423700","06001423700","Census Tract 4237","Census Tract 4237","<",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001423800","06001400100","Census Tract 4238","Census Tract 4001","<",FALSE,6,6,"Split and Merge"
"Alameda","Alameda","06001423800","06001400200","Census Tract 4238","Census Tract 4002",">",FALSE,6,2,"Split and Merge"
"Alameda","Alameda","06001423800","06001400400","Census Tract 4238","Census Tract 4004",">",FALSE,6,2,"Split and Merge"
"Alameda","Alameda","06001423800","06001404300","Census Tract 4238","Census Tract 4043","<",FALSE,6,2,"Split and Merge"
"Alameda","Alameda","06001423800","06001423800","Census Tract 4238","Census Tract 4238",">",TRUE,6,3,"Split and Merge"
"Alameda","Alameda","06001423800","06001423902","Census Tract 4238","Census Tract 4239.02",">",FALSE,6,3,"Split and Merge"
"Alameda","Alameda","06001423901","06001400500","Census Tract 4239.01","Census Tract 4005","<",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001423901","06001400700","Census Tract 4239.01","Census Tract 4007","<",FALSE,3,6,"Split and Merge"
"Alameda","Alameda","06001423901","06001423901","Census Tract 4239.01","Census Tract 4239.01","<",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001423902","06001423902","Census Tract 4239.02","Census Tract 4239.02","<",TRUE,1,3,"Split"
"Alameda","Alameda","06001424001","06001400700","Census Tract 4240.01","Census Tract 4007","<",FALSE,2,6,"Split and Merge"
"Alameda","Alameda","06001424001","06001424001","Census Tract 4240.01","Census Tract 4240.01","<",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001424002","06001400700","Census Tract 4240.02","Census Tract 4007","<",FALSE,3,6,"Split and Merge"
"Alameda","Alameda","06001424002","06001400800","Census Tract 4240.02","Census Tract 4008","<",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001424002","06001424002","Census Tract 4240.02","Census Tract 4240.02","<",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001425101","06001401700","Census Tract 4251.01","Census Tract 4017","<",FALSE,2,4,"Split and Merge"
"Alameda","Alameda","06001425101","06001425101","Census Tract 4251.01","Census Tract 4251.01",">",TRUE,2,1,"Merge"
"Alameda","Alameda","06001425102","06001401700","Census Tract 4251.02","Census Tract 4017","<",FALSE,3,4,"Split and Merge"
"Alameda","Alameda","06001425102","06001422000","Census Tract 4251.02","Census Tract 4220","<",FALSE,3,6,"Split and Merge"
"Alameda","Alameda","06001425102","06001425102","Census Tract 4251.02","Census Tract 4251.02",">",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001425103","06001422000","Census Tract 4251.03","Census Tract 4220","<",FALSE,2,6,"Split and Merge"
"Alameda","Alameda","06001425103","06001425103","Census Tract 4251.03","Census Tract 4251.03",">",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001425104","06001400700","Census Tract 4251.04","Census Tract 4007",">",FALSE,5,6,"Split and Merge"
"Alameda","Alameda","06001425104","06001400900","Census Tract 4251.04","Census Tract 4009",">",FALSE,5,3,"Split and Merge"
"Alameda","Alameda","06001425104","06001401000","Census Tract 4251.04","Census Tract 4010","<",FALSE,5,2,"Split and Merge"
"Alameda","Alameda","06001425104","06001401700","Census Tract 4251.04","Census Tract 4017","<",FALSE,5,4,"Split and Merge"
"Alameda","Alameda","06001425104","06001425104","Census Tract 4251.04","Census Tract 4251.04",">",TRUE,5,4,"Split and Merge"
"Alameda","Alameda","06001426100","06001403800","Census Tract 4261","Census Tract 4038",">",FALSE,8,3,"Split and Merge"
"Alameda","Alameda","06001426100","06001404200","Census Tract 4261","Census Tract 4042",">",FALSE,8,2,"Split and Merge"
"Alameda","Alameda","06001426100","06001404501","Census Tract 4261","Census Tract 4045.01",">",FALSE,8,3,"Split and Merge"
"Alameda","Alameda","06001426100","06001404700","Census Tract 4261","Census Tract 4047",">",FALSE,8,3,"Split and Merge"
"Alameda","Alameda","06001426100","06001404900","Census Tract 4261","Census Tract 4049",">",FALSE,8,2,"Split and Merge"
"Alameda","Alameda","06001426100","06001405000","Census Tract 4261","Census Tract 4050",">",FALSE,8,2,"Split and Merge"
"Alameda","Alameda","06001426100","06001405100","Census Tract 4261","Census Tract 4051",">",FALSE,8,2,"Split and Merge"
"Alameda","Alameda","06001426100","06001426100","Census Tract 4261","Census Tract 4261",">",TRUE,8,4,"Split and Merge"
"Alameda","Alameda","06001426200","06001403800","Census Tract 4262","Census Tract 4038",">",FALSE,4,3,"Split and Merge"
"Alameda","Alameda","06001426200","06001403900","Census Tract 4262","Census Tract 4039",">",FALSE,4,2,"Split and Merge"
"Alameda","Alameda","06001426200","06001404101","Census Tract 4262","Census Tract 4041.01",">",FALSE,4,3,"Split and Merge"
"Alameda","Alameda","06001426200","06001426200","Census Tract 4262","Census Tract 4262",">",TRUE,4,4,"Split and Merge"
"Alameda","Alameda","06001427100","06001406100","Census Tract 4271","Census Tract 4061","<",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001427100","06001407300","Census Tract 4271","Census Tract 4073","<",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001427100","06001427100","Census Tract 4271","Census Tract 4271",">",TRUE,3,1,"Merge"
"Alameda","Alameda","06001427200","06001406000","Census Tract 4272","Census Tract 4060","<",FALSE,2,4,"Split and Merge"
"Alameda","Alameda","06001427200","06001427200","Census Tract 4272","Census Tract 4272",">",TRUE,2,1,"Merge"
"Alameda","Alameda","06001427300","06001406000","Census Tract 4273","Census Tract 4060",">",FALSE,2,4,"Split and Merge"
"Alameda","Alameda","06001427300","06001427300","Census Tract 4273","Census Tract 4273","<",TRUE,2,5,"Split and Merge"
"Alameda","Alameda","06001427600","06001427600","Census Tract 4276","Census Tract 4276","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001427700","06001427700","Census Tract 4277","Census Tract 4277","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001427800","06001427800","Census Tract 4278","Census Tract 4278","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001427900","06001427900","Census Tract 4279","Census Tract 4279","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428000","06001428000","Census Tract 4280","Census Tract 4280","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428100","06001428100","Census Tract 4281","Census Tract 4281","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428200","06001428200","Census Tract 4282","Census Tract 4282","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428301","06001409000","Census Tract 4283.01","Census Tract 4090","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001428301","06001428301","Census Tract 4283.01","Census Tract 4283.01","<",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001428301","06001428302","Census Tract 4283.01","Census Tract 4283.02",">",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001428302","06001428302","Census Tract 4283.02","Census Tract 4283.02","<",TRUE,1,2,"Split"
"Alameda","Alameda","06001428400","06001428400","Census Tract 4284","Census Tract 4284","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428500","06001428500","Census Tract 4285","Census Tract 4285","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428600","06001428600","Census Tract 4286","Census Tract 4286","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001428700","06001427300","Census Tract 4287","Census Tract 4273",">",FALSE,4,5,"Split and Merge"
"Alameda","Alameda","06001428700","06001428700","Census Tract 4287","Census Tract 4287",">",TRUE,4,2,"Split and Merge"
"Alameda","Alameda","06001428700","06001981900","Census Tract 4287","Census Tract 9819",">",FALSE,4,2,"Split and Merge"
"Alameda","Alameda","06001428700","06001983200","Census Tract 4287","Census Tract 9832",">",FALSE,4,2,"Split and Merge"
"Alameda","Alameda","06001430101","06001430101","Census Tract 4301.01","Census Tract 4301.01",">",TRUE,5,1,"Merge"
"Alameda","Alameda","06001430101","06001430102","Census Tract 4301.01","Census Tract 4301.02","<",FALSE,5,8,"Split and Merge"
"Alameda","Alameda","06001430101","06001435200","Census Tract 4301.01","Census Tract 4352",">",FALSE,5,3,"Split and Merge"
"Alameda","Contra Costa","06001430101","06013345115","Census Tract 4301.01","Census Tract 3451.15",">",FALSE,5,2,"Split and Merge"
"Alameda","Contra Costa","06001430101","06013345202","Census Tract 4301.01","Census Tract 3452.02",">",FALSE,5,5,"Split and Merge"
"Alameda","Alameda","06001430102","06001404600","Census Tract 4301.02","Census Tract 4046",">",FALSE,9,3,"Split and Merge"
"Alameda","Alameda","06001430102","06001408000","Census Tract 4301.02","Census Tract 4080",">",FALSE,9,2,"Split and Merge"
"Alameda","Alameda","06001430102","06001408100","Census Tract 4301.02","Census Tract 4081",">",FALSE,9,2,"Split and Merge"
"Alameda","Alameda","06001430102","06001409900","Census Tract 4301.02","Census Tract 4099",">",FALSE,9,2,"Split and Merge"
"Alameda","Alameda","06001430102","06001410000","Census Tract 4301.02","Census Tract 4100",">",FALSE,9,6,"Split and Merge"
"Alameda","Alameda","06001430102","06001430102","Census Tract 4301.02","Census Tract 4301.02",">",TRUE,9,8,"Split and Merge"
"Alameda","Alameda","06001430102","06001430300","Census Tract 4301.02","Census Tract 4303",">",FALSE,9,2,"Split and Merge"
"Alameda","Contra Costa","06001430102","06013345203","Census Tract 4301.02","Census Tract 3452.03",">",FALSE,9,4,"Split and Merge"
"Alameda","Contra Costa","06001430102","06013352102","Census Tract 4301.02","Census Tract 3521.02",">",FALSE,9,4,"Split and Merge"
"Alameda","Alameda","06001430200","06001430200","Census Tract 4302","Census Tract 4302","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001430300","06001430102","Census Tract 4303","Census Tract 4301.02","<",FALSE,2,8,"Split and Merge"
"Alameda","Alameda","06001430300","06001430300","Census Tract 4303","Census Tract 4303","<",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001430400","06001410000","Census Tract 4304","Census Tract 4100","<",FALSE,2,6,"Split and Merge"
"Alameda","Alameda","06001430400","06001430400","Census Tract 4304","Census Tract 4304",">",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001430500","06001430500","Census Tract 4305","Census Tract 4305","<",TRUE,1,2,"Split"
"Alameda","Alameda","06001430600","06001430600","Census Tract 4306","Census Tract 4306","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001430700","06001430700","Census Tract 4307","Census Tract 4307","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001430800","06001430800","Census Tract 4308","Census Tract 4308","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001430900","06001430900","Census Tract 4309","Census Tract 4309","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001431000","06001431000","Census Tract 4310","Census Tract 4310","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001431100","06001431100","Census Tract 4311","Census Tract 4311","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001431200","06001431200","Census Tract 4312","Census Tract 4312","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001432100","06001410000","Census Tract 4321","Census Tract 4100","<",FALSE,2,6,"Split and Merge"
"Alameda","Alameda","06001432100","06001432100","Census Tract 4321","Census Tract 4321",">",TRUE,2,4,"Split and Merge"
"Alameda","Alameda","06001432200","06001432200","Census Tract 4322","Census Tract 4322","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001432300","06001409200","Census Tract 4323","Census Tract 4092",">",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001432300","06001409300","Census Tract 4323","Census Tract 4093","<",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001432300","06001432300","Census Tract 4323","Census Tract 4323",">",TRUE,3,1,"Merge"
"Alameda","Alameda","06001432400","06001409000","Census Tract 4324","Census Tract 4090","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001432400","06001432400","Census Tract 4324","Census Tract 4324",">",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001432400","06001990000","Census Tract 4324","Census Tract 9900","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001432501","06001432501","Census Tract 4325.01","Census Tract 4325.01","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001432502","06001409200","Census Tract 4325.02","Census Tract 4092",">",FALSE,2,3,"Split and Merge"
"Alameda","Alameda","06001432502","06001432502","Census Tract 4325.02","Census Tract 4325.02",">",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001432601","06001432600","Census Tract 4326.01","Census Tract 4326","<",FALSE,1,2,"Split"
"Alameda","Alameda","06001432602","06001432600","Census Tract 4326.02","Census Tract 4326","<",FALSE,1,2,"Split"
"Alameda","Alameda","06001432700","06001432100","Census Tract 4327","Census Tract 4321","<",FALSE,2,4,"Split and Merge"
"Alameda","Alameda","06001432700","06001432700","Census Tract 4327","Census Tract 4327",">",TRUE,2,1,"Merge"
"Alameda","Alameda","06001432800","06001410000","Census Tract 4328","Census Tract 4100","<",FALSE,3,6,"Split and Merge"
"Alameda","Alameda","06001432800","06001432100","Census Tract 4328","Census Tract 4321",">",FALSE,3,4,"Split and Merge"
"Alameda","Alameda","06001432800","06001432800","Census Tract 4328","Census Tract 4328","<",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001433000","06001433000","Census Tract 4330","Census Tract 4330","<",TRUE,1,3,"Split"
"Alameda","Alameda","06001433102","06001433000","Census Tract 4331.02","Census Tract 4330",">",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001433102","06001433102","Census Tract 4331.02","Census Tract 4331.02",">",TRUE,3,2,"Split and Merge"
"Alameda","Alameda","06001433102","06001433800","Census Tract 4331.02","Census Tract 4338","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001433103","06001433000","Census Tract 4331.03","Census Tract 4330","<",FALSE,2,3,"Split and Merge"
"Alameda","Alameda","06001433103","06001433103","Census Tract 4331.03","Census Tract 4331.03",">",TRUE,2,1,"Merge"
"Alameda","Alameda","06001433104","06001433104","Census Tract 4331.04","Census Tract 4331.04","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001433200","06001433200","Census Tract 4332","Census Tract 4332","<",TRUE,2,3,"Split and Merge"
"Alameda","Alameda","06001433200","06001433700","Census Tract 4332","Census Tract 4337",">",FALSE,2,3,"Split and Merge"
"Alameda","Alameda","06001433300","06001433200","Census Tract 4333","Census Tract 4332","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001433300","06001433300","Census Tract 4333","Census Tract 4333",">",TRUE,3,1,"Merge"
"Alameda","Alameda","06001433300","06001433400","Census Tract 4333","Census Tract 4334","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001433400","06001433400","Census Tract 4334","Census Tract 4334",">",TRUE,3,3,"Split and Merge"
"Alameda","Alameda","06001433400","06001435900","Census Tract 4334","Census Tract 4359",">",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001433400","06001990000","Census Tract 4334","Census Tract 9900","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001433500","06001433500","Census Tract 4335","Census Tract 4335","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001433600","06001433200","Census Tract 4336","Census Tract 4332","<",FALSE,2,3,"Split and Merge"
"Alameda","Alameda","06001433600","06001433600","Census Tract 4336","Census Tract 4336",">",TRUE,2,1,"Merge"
"Alameda","Alameda","06001433700","06001433700","Census Tract 4337","Census Tract 4337","<",TRUE,1,3,"Split"
"Alameda","Alameda","06001433801","06001433800","Census Tract 4338.01","Census Tract 4338","<",FALSE,1,3,"Split"
"Alameda","Alameda","06001433802","06001433102","Census Tract 4338.02","Census Tract 4331.02","<",FALSE,2,2,"Split and Merge"
"Alameda","Alameda","06001433802","06001433800","Census Tract 4338.02","Census Tract 4338","<",FALSE,2,3,"Split and Merge"
"Alameda","Alameda","06001433900","06001433900","Census Tract 4339","Census Tract 4339","==",TRUE,1,1,"Unchanged"
"Alameda","Alameda","06001434000","06001430500","Census Tract 4340","Census Tract 4305","<",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001434000","06001433700","Census Tract 4340","Census Tract 4337","<",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001434000","06001434000","Census Tract 4340","Census Tract 4340",">",TRUE,3,1,"Merge"
"Alameda","Alameda","06001435102","06001435102","Census Tract 4351.02","Census Tract 4351.02","<",TRUE,2,2,"Split and Merge"
"Alameda","Alameda","06001435102","06001436402","Census Tract 4351.02","Census Tract 4364.02","<",FALSE,2,3,"Split and Merge"
"Alameda","Alameda","06001435103","06001435103","Census Tract 4351.03","Census Tract 4351.03",">",TRUE,3,3,"Split and Merge"
"Alameda","Alameda","06001435103","06001435104","Census Tract 4351.03","Census Tract 4351.04",">",FALSE,3,2,"Split and Merge"
"Alameda","Alameda","06001435103","06001435200","Census Tract 4351.03","Census Tract 4352",">",FALSE,3,3,"Split and Merge"
"Alameda","Alameda","06001435104","06001435103","Census Tract 4351.04","Census Tract 4351.03","<",FALSE,2,3,"Split and Merge"
